tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,19.6,kyiv,Coidea Agency,contactus@coidea.agency,contactus@coidea.agency,gosom_scraper,+380 63 626 4220,https://coidea.agency,"Lesi Ukrainky Blvd, 27/2, Kyiv, Ukraine, 01014",https://www.google.com/maps/place/Coidea+Agency/data=!4m7!3m6!1s0x40d4cf0c59b24355:0xb4e02de4d1db71a3!8m2!3d50.4216406!4d30.546682!16s%2Fg%2F11nfvjb00v!19sChIJVUOyWQzP1EARo3Hb0eQt4LQ,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://coidea.agency/,https://www.google.com/maps/place/Coidea+Agency/data=!4m7!3m6!1s0x40d4cf0c59b24355:0xb4e02de4d1db71a3!8m2!3d50.4216406!4d30.546682!16s%2Fg%2F11nfvjb00v!19sChIJVUOyWQzP1EARo3Hb0eQt4LQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Be Tech CRM,welcome@btbpm.com,welcome@btbpm.com,gosom_scraper,+380 44 400 9541,https://be-tech.pro,,https://www.google.com/maps/place/Be+Tech+CRM/data=!4m7!3m6!1s0x40d4cd7896136319:0x9a039660543f9dce!8m2!3d46.423669!4d-76.3860905!16s%2Fg%2F11jfqlwhp3!19sChIJGWMTlnjN1EARzp0_VGCWA5o,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://be-tech.pro/,https://www.google.com/maps/place/Be+Tech+CRM/data=!4m7!3m6!1s0x40d4cd7896136319:0x9a039660543f9dce!8m2!3d46.423669!4d-76.3860905!16s%2Fg%2F11jfqlwhp3!19sChIJGWMTlnjN1EARzp0_VGCWA5o?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Delax,,,,+380 93 055 5744,http://www.delax.website,"Mrii St, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Delax/data=!4m7!3m6!1s0x40d4cd8b3991ca23:0x19828675f1c4e10e!8m2!3d50.471907!4d30.3959774!16s%2Fg%2F11yh20xbnd!19sChIJI8qROYvN1EARDuHE8XWGghk,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://www.delax.website/,https://www.google.com/maps/place/Delax/data=!4m7!3m6!1s0x40d4cd8b3991ca23:0x19828675f1c4e10e!8m2!3d50.471907!4d30.3959774!16s%2Fg%2F11yh20xbnd!19sChIJI8qROYvN1EARDuHE8XWGghk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Andromad's corp.,,,,+380 97 335 7700,,"Saliutna St, 1-б, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Andromad%27s+corp./data=!4m7!3m6!1s0x40d4cdc837a2d2f9:0x4fe0a612e661c59!8m2!3d50.4721672!4d30.4004394!16s%2Fg%2F11ptppkctz!19sChIJ-dKiN8jN1EARWRxmLmEK_gQ,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Andromad%27s+corp./data=!4m7!3m6!1s0x40d4cdc837a2d2f9:0x4fe0a612e661c59!8m2!3d50.4721672!4d30.4004394!16s%2Fg%2F11ptppkctz!19sChIJ-dKiN8jN1EARWRxmLmEK_gQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Etnocode,support@etnocode.com.ua,support@etnocode.com.ua,gosom_scraper,+380 68 690 5567,http://etnocode.com.ua,"Tyraspol`ska St, 60, Kyiv, Ukraine, 04079",https://www.google.com/maps/place/Etnocode/data=!4m7!3m6!1s0x40d4cb13fe4812a7:0x3cf011c5d2933c89!8m2!3d50.4814278!4d30.4123706!16s%2Fg%2F11mvf_xdp3!19sChIJpxJI_hPL1EARiTyT0sUR8Dw,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://etnocode.com.ua/,https://www.google.com/maps/place/Etnocode/data=!4m7!3m6!1s0x40d4cb13fe4812a7:0x3cf011c5d2933c89!8m2!3d50.4814278!4d30.4123706!16s%2Fg%2F11mvf_xdp3!19sChIJpxJI_hPL1EARiTyT0sUR8Dw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,ITSHOT IT-Services,,,,+380 97 731 2578,https://itshot.eu.com,"Ryzka St, 73Г, офис 360, Kyiv, Ukraine, 04060",https://www.google.com/maps/place/ITSHOT+IT-Services/data=!4m7!3m6!1s0x40d4cdb393bab7dd:0x1ebabf521865948a!8m2!3d50.4716754!4d30.4344752!16s%2Fg%2F11gbkwcz94!19sChIJ3be6k7PN1EARipRlGFK_uh4,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://itshot.eu.com/,https://www.google.com/maps/place/ITSHOT+IT-Services/data=!4m7!3m6!1s0x40d4cdb393bab7dd:0x1ebabf521865948a!8m2!3d50.4716754!4d30.4344752!16s%2Fg%2F11gbkwcz94!19sChIJ3be6k7PN1EARipRlGFK_uh4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Averyano Design,,,,,https://averyano.com,,https://www.google.com/maps/place/Averyano+Design/data=!4m6!3m5!1s0x4c04351e2b6b0ce3:0xef3a5417fa426698!8m1!3d42.16936!16s%2Fg%2F11y4n9w7p0!19sChIJ4wxrKx41BEwRmGZC-hdUOu8,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://averyano.com/,https://www.google.com/maps/place/Averyano+Design/data=!4m6!3m5!1s0x4c04351e2b6b0ce3:0xef3a5417fa426698!8m1!3d42.16936!16s%2Fg%2F11y4n9w7p0!19sChIJ4wxrKx41BEwRmGZC-hdUOu8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,SPD Technology,sales-ops@spd.tech,sales-ops@spd.tech;support@spd.tech,gosom_scraper;gosom_scraper,+44 20 7660 1534,https://spd.tech,,https://www.google.com/maps/place/SPD+Technology/data=!4m7!3m6!1s0xa65fba7b32e52487:0xb62363f27453f839!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11x18fcm92!19sChIJhyTlMnu6X6YROfhTdPJjI7Y,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://spd.tech/,https://www.google.com/maps/place/SPD+Technology/data=!4m7!3m6!1s0xa65fba7b32e52487:0xb62363f27453f839!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11x18fcm92!19sChIJhyTlMnu6X6YROfhTdPJjI7Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,Standout,info@standout.in.ua,info@standout.in.ua,gosom_scraper,+380 63 244 5739,https://www.standout.in.ua,"Dorohozhytska St, 1, Kyiv, Ukraine, 03061",https://www.google.com/maps/place/Standout/data=!4m7!3m6!1s0x40d4cf92dcbc7837:0x3282a883156cc09d!8m2!3d50.4696379!4d30.4595166!16s%2Fg%2F11qrrl_1sd!19sChIJN3i83JLP1EARncBsFYOogjI,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://www.standout.in.ua/,https://www.google.com/maps/place/Standout/data=!4m7!3m6!1s0x40d4cf92dcbc7837:0x3282a883156cc09d!8m2!3d50.4696379!4d30.4595166!16s%2Fg%2F11qrrl_1sd!19sChIJN3i83JLP1EARncBsFYOogjI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Jupser - IT Company,,,,,http://jupser.com,"Yuriia Illienka St, 18B, Kyiv, Ukraine, 04050",https://www.google.com/maps/place/Jupser+-+IT+Company/data=!4m7!3m6!1s0x40d4cd1a15fd119f:0x68e3c008b372b748!8m2!3d50.4663556!4d30.4768252!16s%2Fg%2F11gjs84nf_!19sChIJnxH9FRrN1EARSLdyswjA42g,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://jupser.com/,https://www.google.com/maps/place/Jupser+-+IT+Company/data=!4m7!3m6!1s0x40d4cd1a15fd119f:0x68e3c008b372b748!8m2!3d50.4663556!4d30.4768252!16s%2Fg%2F11gjs84nf_!19sChIJnxH9FRrN1EARSLdyswjA42g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,Webion Agency,,,,+380 97 640 8693,https://webion.agency,,https://www.google.com/maps/place/Webion+Agency/data=!4m7!3m6!1s0x40d4cd72d0a00c19:0x205965f9384365b7!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11pbj619fc!19sChIJGQyg0HLN1EARt2VDOPllWSA,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://webion.agency/,https://www.google.com/maps/place/Webion+Agency/data=!4m7!3m6!1s0x40d4cd72d0a00c19:0x205965f9384365b7!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11pbj619fc!19sChIJGQyg0HLN1EARt2VDOPllWSA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,2,FALSE,FALSE,
C,19.6,kyiv,A-team,,,,+380 63 535 4833,,"Zahorivska St, 40, Of 40, Kyiv, Ukraine, 04107",https://www.google.com/maps/place/A-team/data=!4m7!3m6!1s0x40d4cf594f92c7a5:0xdddd7ee6adde7848!8m2!3d50.4699687!4d30.4831038!16s%2Fg%2F11qg0l8r7v!19sChIJpceST1nP1EARSHjereZ-3d0,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/A-team/data=!4m7!3m6!1s0x40d4cf594f92c7a5:0xdddd7ee6adde7848!8m2!3d50.4699687!4d30.4831038!16s%2Fg%2F11qg0l8r7v!19sChIJpceST1nP1EARSHjereZ-3d0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Telestat,info@telestat.com.ua,info@telestat.com.ua,gosom_scraper,+380 44 227 8278,https://www.telestat.biz,"Коворкінг-центр ""Kiev Sky, Mezhyhirska St, 82, Ofis 13, Kyiv, Ukraine, 04080",https://www.google.com/maps/place/Telestat/data=!4m7!3m6!1s0x40d4cf78f49b915b:0x141ee130ace57ab7!8m2!3d50.4769695!4d30.5005436!16s%2Fg%2F11j4fp09kd!19sChIJW5Gb9HjP1EARt3rlrDDhHhQ,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://www.telestat.biz/,https://www.google.com/maps/place/Telestat/data=!4m7!3m6!1s0x40d4cf78f49b915b:0x141ee130ace57ab7!8m2!3d50.4769695!4d30.5005436!16s%2Fg%2F11j4fp09kd!19sChIJW5Gb9HjP1EARt3rlrDDhHhQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,CRM Янголи,,,,+380 99 154 8723,,"Kyrylivska St, 69в, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/CRM+%D0%AF%D0%BD%D0%B3%D0%BE%D0%BB%D0%B8/data=!4m7!3m6!1s0x40d4cd85563a7029:0x98891dba6b06422a!8m2!3d50.4765452!4d30.4866371!16s%2Fg%2F11nn6rlgjd!19sChIJKXA6VoXN1EARKkIGa7odiZg,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/CRM+%D0%AF%D0%BD%D0%B3%D0%BE%D0%BB%D0%B8/data=!4m7!3m6!1s0x40d4cd85563a7029:0x98891dba6b06422a!8m2!3d50.4765452!4d30.4866371!16s%2Fg%2F11nn6rlgjd!19sChIJKXA6VoXN1EARKkIGa7odiZg?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,ASD LLC,,,,+380 44 484 4322,http://asd-geo.com.ua,"Variazkyi Ln, 4-Б, Kyiv, Ukraine, 04053",https://www.google.com/maps/place/ASD+LLC/data=!4m7!3m6!1s0x40d4cfd42fcfce03:0xcd14464788568f05!8m2!3d50.4570172!4d30.4966506!16s%2Fg%2F11r2hdc48d!19sChIJA87PL9TP1EARBY9WiEdGFM0,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://asd-geo.com.ua/,https://www.google.com/maps/place/ASD+LLC/data=!4m7!3m6!1s0x40d4cfd42fcfce03:0xcd14464788568f05!8m2!3d50.4570172!4d30.4966506!16s%2Fg%2F11r2hdc48d!19sChIJA87PL9TP1EARBY9WiEdGFM0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Newsoft,sales@newsoft-ns.com,sales@newsoft-ns.com,gosom_scraper,+380 93 102 5600,https://newsoft-ns.com,"Zelena St, 149, Lviv, Lviv Oblast, Ukraine, 79035",https://www.google.com/maps/place/Newsoft/data=!4m7!3m6!1s0x473add7cf7d0bcef:0x5b3a56b27307fff8!8m2!3d49.8102104!4d24.0618271!16s%2Fg%2F11j4jz2dn7!19sChIJ77zQ93zdOkcR-P8Hc7JWOls,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://newsoft-ns.com/,https://www.google.com/maps/place/Newsoft/data=!4m7!3m6!1s0x473add7cf7d0bcef:0x5b3a56b27307fff8!8m2!3d49.8102104!4d24.0618271!16s%2Fg%2F11j4jz2dn7!19sChIJ77zQ93zdOkcR-P8Hc7JWOls?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Zade,,,,,https://zade.agency,"Stryysʹka Vul., Lviv, L'vivs'ka oblast, Ukraine, 79000",https://www.google.com/maps/place/Zade/data=!4m7!3m6!1s0x473ae7fe5aebf59f:0x80c3b4af8f764135!8m2!3d49.7876839!4d24.0148701!16s%2Fg%2F11w2grz_5t!19sChIJn_XrWv7nOkcRNUF2j6-0w4A,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://zade.agency/,https://www.google.com/maps/place/Zade/data=!4m7!3m6!1s0x473ae7fe5aebf59f:0x80c3b4af8f764135!8m2!3d49.7876839!4d24.0148701!16s%2Fg%2F11w2grz_5t!19sChIJn_XrWv7nOkcRNUF2j6-0w4A?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,Gravelsoft,,,,+380 98 973 9473,,"Kulparkivska St, 226a, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Gravelsoft/data=!4m7!3m6!1s0x473ae7163657ad2b:0x2fe1a6a855b83dbc!8m2!3d49.8071467!4d23.9793305!16s%2Fg%2F11nrr26wn4!19sChIJK61XNhbnOkcRvD24Vaim4S8,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Gravelsoft/data=!4m7!3m6!1s0x473ae7163657ad2b:0x2fe1a6a855b83dbc!8m2!3d49.8071467!4d23.9793305!16s%2Fg%2F11nrr26wn4!19sChIJK61XNhbnOkcRvD24Vaim4S8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,GoBoutique,,,,+380 66 421 8280,,"Kulparkivska St, 230, Lviv, L'vivs'ka oblast, Ukraine, 79000",https://www.google.com/maps/place/GoBoutique/data=!4m7!3m6!1s0x473ae7a632efffff:0xefeede181db87efd!8m2!3d49.8028733!4d23.9801595!16s%2Fg%2F11hyt1hhck!19sChIJ___vMqbnOkcR_X64HRje7u8,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/GoBoutique/data=!4m7!3m6!1s0x473ae7a632efffff:0xefeede181db87efd!8m2!3d49.8028733!4d23.9801595!16s%2Fg%2F11hyt1hhck!19sChIJ___vMqbnOkcR_X64HRje7u8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Chunkup,,,,,https://chunkup.com,"Shevchenka St, 111A, Lviv, Lviv Oblast, Ukraine, 79039",https://www.google.com/maps/place/Chunkup/data=!4m7!3m6!1s0x473add95b5e15555:0xd70a18a9ffbb3847!8m2!3d49.8511753!4d23.9900512!16s%2Fg%2F11flzfvzxy!19sChIJVVXhtZXdOkcRRzi7_6kYCtc,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://chunkup.com/,https://www.google.com/maps/place/Chunkup/data=!4m7!3m6!1s0x473add95b5e15555:0xd70a18a9ffbb3847!8m2!3d49.8511753!4d23.9900512!16s%2Fg%2F11flzfvzxy!19sChIJVVXhtZXdOkcRRzi7_6kYCtc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,Justify Agency,,,,+380 96 910 0134,https://justify.agency,,https://www.google.com/maps/place/Justify+Agency/data=!4m7!3m6!1s0x4090249b20e5b503:0x2e0931f510b649b6!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11nhfl0htv!19sChIJA7XlIJskkEARtkm2EPUxCS4,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://justify.agency/,https://www.google.com/maps/place/Justify+Agency/data=!4m7!3m6!1s0x4090249b20e5b503:0x2e0931f510b649b6!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11nhfl0htv!19sChIJA7XlIJskkEARtkm2EPUxCS4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,ISsoft Ukraine,,,,+380 68 289 8138,https://issoft.ua,"Kulparkivska St, 226 А, Lviv, Lviv Oblast, Ukraine, 79071",https://www.google.com/maps/place/ISsoft+Ukraine/data=!4m7!3m6!1s0x473ae7db614a4223:0xa2fa5d6e37872b3b!8m2!3d49.8074658!4d23.9783576!16s%2Fg%2F11q41wh16q!19sChIJI0JKYdvnOkcROyuHN25d-qI,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://issoft.ua/,https://www.google.com/maps/place/ISsoft+Ukraine/data=!4m7!3m6!1s0x473ae7db614a4223:0xa2fa5d6e37872b3b!8m2!3d49.8074658!4d23.9783576!16s%2Fg%2F11q41wh16q!19sChIJI0JKYdvnOkcROyuHN25d-qI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Solid Software,hello@solid.software,hello@solid.software,gosom_scraper,,http://solid.software,"Kulparkivs'ka Str, 200a, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Solid+Software/data=!4m7!3m6!1s0x473ae70aa8132c5d:0xc138eb88e473eae5!8m2!3d49.811603!4d23.9832947!16s%2Fg%2F11q_bxzqdh!19sChIJXSwTqArnOkcR5epz5IjrOME,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://solid.software/,https://www.google.com/maps/place/Solid+Software/data=!4m7!3m6!1s0x473ae70aa8132c5d:0xc138eb88e473eae5!8m2!3d49.811603!4d23.9832947!16s%2Fg%2F11q_bxzqdh!19sChIJXSwTqArnOkcR5epz5IjrOME?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,UpperCode,,,,+380 93 001 2112,https://theuppercode.com,"Shchyretska St, 36, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/UpperCode/data=!4m7!3m6!1s0x473ae70cbba390df:0x8bbd7c593baeff5e!8m2!3d49.812957!4d23.9749358!16s%2Fg%2F11hyt1d57g!19sChIJ35CjuwznOkcRXv-uO1l8vYs,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://theuppercode.com/,https://www.google.com/maps/place/UpperCode/data=!4m7!3m6!1s0x473ae70cbba390df:0x8bbd7c593baeff5e!8m2!3d49.812957!4d23.9749358!16s%2Fg%2F11hyt1d57g!19sChIJ35CjuwznOkcRXv-uO1l8vYs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,ITSPACE Автомазація Бізнесу,,,,+380 97 772 9222,,"Кільцева дорога, Volodymyra Velykoho St, 26А, Lviv, Lviv Oblast, Ukraine, 79053",https://www.google.com/maps/place/ITSPACE+%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%B0%D0%B7%D0%B0%D1%86%D1%96%D1%8F+%D0%91%D1%96%D0%B7%D0%BD%D0%B5%D1%81%D1%83/data=!4m7!3m6!1s0x473ae1a5775614a1:0x49ba10d323674473!8m2!3d49.811119!4d23.996079!16s%2Fg%2F11rrp9v6jg!19sChIJoRRWd6XhOkcRc0RnI9MQukk,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/ITSPACE+%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%B0%D0%B7%D0%B0%D1%86%D1%96%D1%8F+%D0%91%D1%96%D0%B7%D0%BD%D0%B5%D1%81%D1%83/data=!4m7!3m6!1s0x473ae1a5775614a1:0x49ba10d323674473!8m2!3d49.811119!4d23.996079!16s%2Fg%2F11rrp9v6jg!19sChIJoRRWd6XhOkcRc0RnI9MQukk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,GTM Plus,,,,+380 63 464 7705,https://gtm-plus.com,"Naukova St, 7Д, Lviv, Lviv Oblast, Ukraine, 79060",https://www.google.com/maps/place/GTM+Plus/data=!4m7!3m6!1s0x473ae7e37d8604f7:0xdf4c1748f019a4ab!8m2!3d49.802512!4d24.0047811!16s%2Fg%2F11j38n0_90!19sChIJ9wSGfePnOkcRq6QZ8EgXTN8,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://gtm-plus.com/,https://www.google.com/maps/place/GTM+Plus/data=!4m7!3m6!1s0x473ae7e37d8604f7:0xdf4c1748f019a4ab!8m2!3d49.802512!4d24.0047811!16s%2Fg%2F11j38n0_90!19sChIJ9wSGfePnOkcRq6QZ8EgXTN8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,JetSoftPro,,,,,https://jetsoftpro.com,"Naukova St, 7Б, Lviv, Lviv Oblast, Ukraine, 79060",https://www.google.com/maps/place/JetSoftPro/data=!4m7!3m6!1s0x473ae7ef4833ff61:0x1484b0e1f16322e5!8m2!3d49.8026275!4d24.0022287!16s%2Fg%2F11l27t7hdf!19sChIJYf8zSO_nOkcR5SJj8eGwhBQ,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://jetsoftpro.com/,https://www.google.com/maps/place/JetSoftPro/data=!4m7!3m6!1s0x473ae7ef4833ff61:0x1484b0e1f16322e5!8m2!3d49.8026275!4d24.0022287!16s%2Fg%2F11l27t7hdf!19sChIJYf8zSO_nOkcR5SJj8eGwhBQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,Code Geeks Solutions,info@codegeeks.solutions,info@codegeeks.solutions,gosom_scraper,+380 93 228 9389,http://codegeeks.solutions,"Stryiska St, 108, Lviv, Lviv Oblast, Ukraine, 79026",https://www.google.com/maps/place/Code+Geeks+Solutions/data=!4m7!3m6!1s0x473ae77e8ace55cf:0x1084a843cbd4ac2!8m2!3d49.8102083!4d24.0169821!16s%2Fg%2F11rxrmxjz0!19sChIJz1XOin7nOkcRwkq9PIRKCAE,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://codegeeks.solutions/,https://www.google.com/maps/place/Code+Geeks+Solutions/data=!4m7!3m6!1s0x473ae77e8ace55cf:0x1084a843cbd4ac2!8m2!3d49.8102083!4d24.0169821!16s%2Fg%2F11rxrmxjz0!19sChIJz1XOin7nOkcRwkq9PIRKCAE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Flexum,hi@flexum.io,hi@flexum.io,gosom_scraper,,https://flexum.io,"Uhorska St, 14А, Lviv, Lviv Oblast, Ukraine, 79034",https://www.google.com/maps/place/Flexum/data=!4m7!3m6!1s0x473ae7d91680e7ed:0x701d8438a5fb850!8m2!3d49.8093896!4d24.0457884!16s%2Fg%2F11m9srsf40!19sChIJ7eeAFtnnOkcRULhfikPYAQc,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://flexum.io/,https://www.google.com/maps/place/Flexum/data=!4m7!3m6!1s0x473ae7d91680e7ed:0x701d8438a5fb850!8m2!3d49.8093896!4d24.0457884!16s%2Fg%2F11m9srsf40!19sChIJ7eeAFtnnOkcRULhfikPYAQc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,berko.tech,berko.tech.ua@gmail.com,berko.tech.ua@gmail.com,gosom_scraper,,http://berko.tech,"Uhorska St, Lviv, L'vivs'ka oblast, Ukraine, 79000",https://www.google.com/maps/place/berko.tech/data=!4m7!3m6!1s0x473ae7db42a8e9d9:0x3ad0b084b0d0ab1c!8m2!3d49.8110839!4d24.0436091!16s%2Fg%2F11xn64t1zz!19sChIJ2emoQtvnOkcRHKvQsISw0Do,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,http://berko.tech/,https://www.google.com/maps/place/berko.tech/data=!4m7!3m6!1s0x473ae7db42a8e9d9:0x3ad0b084b0d0ab1c!8m2!3d49.8110839!4d24.0436091!16s%2Fg%2F11xn64t1zz!19sChIJ2emoQtvnOkcRHKvQsISw0Do?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
C,19.6,kyiv,Selecto,info@selectoglobal.com,info@selectoglobal.com,gosom_scraper,+380 93 194 1521,https://selectoglobal.com,"Zelena St, 186, Lviv, Lviv Oblast, Ukraine, 79035",https://www.google.com/maps/place/Selecto/data=!4m7!3m6!1s0x473ae9ff43348a61:0xac5bd0d64ee5ca8a!8m2!3d49.8133783!4d24.0596343!16s%2Fg%2F11j0q4jnss!19sChIJYYo0Q__pOkcRisrlTtbQW6w,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,https://selectoglobal.com/,https://www.google.com/maps/place/Selecto/data=!4m7!3m6!1s0x473ae9ff43348a61:0xac5bd0d64ee5ca8a!8m2!3d49.8133783!4d24.0596343!16s%2Fg%2F11j0q4jnss!19sChIJYYo0Q__pOkcRisrlTtbQW6w?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,19.6,kyiv,Karpyak,,,,+380 97 332 2378,,,https://www.google.com/maps/place/Karpyak/data=!4m7!3m6!1s0xe68a935123db9c9:0xb67dba6d8d575868!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11ywhjkcwj!19sChIJybk9EjWpaA4RaFhXjW26fbY,,,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Karpyak/data=!4m7!3m6!1s0xe68a935123db9c9:0xb67dba6d8d575868!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11ywhjkcwj!19sChIJybk9EjWpaA4RaFhXjW26fbY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
